#name,id,kpi7_avg,kpi7_max
,11168,29 ,44 
,11169,30 ,41 
,11170,29 ,40 
,11171,29 ,42 
,11172,29 ,37 
,11173,29 ,44 
,11174,29 ,37 
,11175,29 ,44 
,11176,29 ,48 
,11177,29 ,37 
,11178,29 ,36 
,11179,30 ,48 
,11180,30 ,40 
,11181,29 ,40 
,11182,30 ,37 
,11183,34 ,55 
,11184,32 ,47 
,11185,32 ,41 
,11186,32 ,44 
,11187,33 ,48 
,11188,33 ,40 
,11189,33 ,52 
,11190,35 ,52 
,11191,35 ,49 
,11192,34 ,55 
,11193,29 ,37 
,11194,29 ,41 
,11195,29 ,38 
,11196,31 ,43 
,11197,31 ,38 
,11198,29 ,37 
,11199,29 ,41 
,11200,29 ,38 
,11201,31 ,43 
,11202,31 ,38 
,11203,29 ,49 
,11204,30 ,40 
,11205,29 ,36 
,11206,30 ,40 
,11207,30 ,46 
,11208,29 ,36 
,11209,29 ,37 
,11210,28 ,41 
,11211,28 ,40 
,11212,28 ,37 
,11213,29 ,36 
,11214,29 ,35 
,11215,29 ,38 
,11216,29 ,39 
,11217,28 ,36 
,11218,29 ,44 
,11219,30 ,41 
,11220,29 ,40 
,11221,29 ,42 
,11222,29 ,37 
,11223,29 ,44 
,11224,29 ,37 
,11225,29 ,44 
,11226,29 ,48 
,11227,29 ,37 
,11228,29 ,36 
,11229,30 ,48 
,11230,30 ,40 
,11231,29 ,40 
,11232,30 ,37 
,11233,34 ,55 
,11234,32 ,47 
,11235,32 ,41 
,11236,32 ,44 
,11237,33 ,48 
,11238,33 ,40 
,11239,33 ,52 
,11240,35 ,52 
,11241,35 ,49 
,11242,34 ,55 
,11243,29 ,37 
,11244,29 ,41 
,11245,29 ,38 
,11246,31 ,43 
,11247,31 ,38 
,11248,29 ,37 
,11249,29 ,41 
,11250,29 ,38 
,11251,31 ,43 
,11252,31 ,38 
,11253,29 ,49 
,11254,30 ,40 
,11255,29 ,36 
,11256,30 ,40 
,11257,30 ,46 
,11258,29 ,36 
,11259,29 ,37 
,11260,28 ,41 
,11261,28 ,40 
,11262,28 ,37 
,11263,29 ,36 
,11264,29 ,35 
,11265,29 ,38 
,11266,29 ,39 
,11267,28 ,36 
,11268,29 ,44 
,11269,30 ,41 
,11270,29 ,40 
,11271,29 ,42 
,11272,29 ,37 
,11273,29 ,44 
,11274,29 ,37 
,11275,29 ,44 
,11276,29 ,48 
,11277,29 ,37 
,11278,29 ,36 
,11279,30 ,48 
,11280,30 ,40 
,11281,29 ,40 
,11282,30 ,37 
,11283,34 ,55 
,11284,32 ,47 
,11285,32 ,41 
,11286,32 ,44 
,11287,33 ,48 
,11288,33 ,40 
,11289,33 ,52 
,11290,35 ,52 
,11291,35 ,49 
,11292,34 ,55 
,11293,29 ,37 
,11294,29 ,41 
,11295,29 ,38 
,11296,31 ,43 
,11297,31 ,38 
,11298,29 ,37 
,11299,29 ,41 
,11300,29 ,38 
,11301,31 ,43 
,11302,31 ,38 
,11303,29 ,49 
,11304,30 ,40 
,11305,29 ,36 
,11306,30 ,40 
,11307,30 ,46 
,11308,29 ,36 
,11309,29 ,37 
,11310,28 ,41 
,11311,28 ,40 
,11312,28 ,37 
,11313,29 ,36 
,11314,29 ,35 
,11315,29 ,38 
,11316,29 ,39 
,11317,28 ,36 
,11318,29 ,44 
,11319,30 ,41 
,11320,29 ,40 
,11321,29 ,42 
,11322,29 ,37 
,11323,29 ,44 
,11324,29 ,37 
,11325,29 ,44 
,11326,29 ,48 
,11327,29 ,37 
,11328,29 ,36 
,11329,30 ,48 
,11330,30 ,40 
,11331,29 ,40 
,11332,30 ,37 
,11333,34 ,55 
,11334,32 ,47 
,11335,32 ,41 
,11336,32 ,44 
,11337,33 ,48 
,11338,33 ,40 
,11339,33 ,52 
,11340,35 ,52 
,11341,35 ,49 
,11342,34 ,55 
,11343,29 ,37 
,11344,29 ,41 
,11345,29 ,38 
,11346,31 ,43 
,11347,31 ,38 
,11348,29 ,37 
,11349,29 ,41 
,11350,29 ,38 
,11351,31 ,43 
,11352,31 ,38 
,11353,29 ,49 
,11354,30 ,40 
,11355,29 ,36 
,11356,30 ,40 
,11357,30 ,46 
,11358,29 ,36 
,11359,29 ,37 
,11360,28 ,41 
,11361,28 ,40 
,11362,28 ,37 
,11363,29 ,36 
,11364,29 ,35 
,11365,29 ,38 
,11366,29 ,39 
,11367,28 ,36 
,11368,29 ,44 
,11369,30 ,41 
,11370,29 ,40 
,11371,29 ,42 
,11372,29 ,37 
,11373,29 ,44 
,11374,29 ,37 
,11375,29 ,44 
,11376,29 ,48 
,11377,29 ,37 
,11378,29 ,36 
,11379,30 ,48 
,11380,30 ,40 
,11381,29 ,40 
,11382,30 ,37 
,11383,34 ,55 
,11384,32 ,47 
,11385,32 ,41 
,11386,32 ,44 
,11387,33 ,48 
,11388,33 ,40 
,11389,33 ,52 
,11390,35 ,52 
,11391,35 ,49 
,11392,34 ,55 
,11393,29 ,37 
,11394,29 ,41 
,11395,29 ,38 
,11396,31 ,43 
,11397,31 ,38 
,11398,29 ,37 
,11399,29 ,41 
,11400,29 ,38 
,11401,31 ,43 
,11402,31 ,38 
,11403,29 ,49 
,11404,30 ,40 
,11405,29 ,36 
,11406,30 ,40 
,11407,30 ,46 
,11408,29 ,36 
,11409,29 ,37 
,11410,28 ,41 
,11411,28 ,40 
,11412,28 ,37 
,11413,29 ,36 
,11414,29 ,35 
,11415,29 ,38 
,11416,29 ,39 
,11417,28 ,36 
,11418,29 ,44 
,11419,30 ,41 
,11420,29 ,40 
,11421,29 ,42 
,11422,29 ,37 
,11423,29 ,44 
,11424,29 ,37 
,11425,29 ,44 
,11426,29 ,48 
,11427,29 ,37 
,11428,29 ,36 
,11429,30 ,48 
,11430,30 ,40 
,11431,29 ,40 
,11432,30 ,37 
,11433,34 ,55 
,11434,32 ,47 
,11435,32 ,41 
,11436,32 ,44 
,11437,33 ,48 
,11438,33 ,40 
,11439,33 ,52 
,11440,35 ,52 
,11441,35 ,49 
,11442,34 ,55 
,11443,29 ,42 
,11444,29 ,41 
,11445,30 ,39 
,11446,29 ,40 
,11447,30 ,50 
,11448,29 ,39 
,11449,30 ,37 
,11450,29 ,39 
,11451,30 ,45 
,11452,30 ,48 
,11453,30 ,39 
,11454,30 ,41 
,11455,31 ,45 
,11456,32 ,47 
,11457,31 ,39 
,11458,32 ,44 
,11459,32 ,45 
,11460,31 ,46 
,11461,33 ,49 
,11462,33 ,48 
,11463,33 ,40 
,11464,33 ,52 
,11465,35 ,52 
,11466,35 ,49 
,11467,34 ,55 
,11468,29 ,42 
,11469,29 ,41 
,11470,30 ,39 
,11471,29 ,40 
,11472,30 ,50 
,11473,29 ,39 
,11474,30 ,37 
,11475,29 ,39 
,11476,30 ,45 
,11477,30 ,48 
,11478,30 ,39 
,11479,30 ,41 
,11480,31 ,45 
,11481,32 ,47 
,11482,31 ,39 
,11483,32 ,44 
,11484,32 ,45 
,11485,31 ,46 
,11486,33 ,49 
,11487,33 ,48 
,11488,33 ,40 
,11489,33 ,52 
,11490,35 ,52 
,11491,35 ,49 
,11492,34 ,55 
,11493,29 ,42 
,11494,29 ,41 
,11495,30 ,39 
,11496,29 ,40 
,11497,30 ,50 
,11498,29 ,39 
,11499,30 ,37 
,11500,29 ,39 
,11501,30 ,45 
,11502,30 ,48 
,11503,30 ,39 
,11504,30 ,41 
,11505,31 ,45 
,11506,32 ,47 
,11507,31 ,39 
,11508,32 ,44 
,11509,32 ,45 
,11510,31 ,46 
,11511,33 ,49 
,11512,33 ,48 
,11513,33 ,40 
,11514,33 ,52 
,11515,35 ,52 
,11516,35 ,49 
,11517,34 ,55 
,11518,29 ,42 
,11519,29 ,41 
,11520,30 ,39 
,11521,29 ,40 
,11522,30 ,50 
,11523,29 ,39 
,11524,30 ,37 
,11525,29 ,39 
,11526,30 ,45 
,11527,30 ,48 
,11528,30 ,39 
,11529,30 ,41 
,11530,31 ,45 
,11531,32 ,47 
,11532,31 ,39 
,11533,32 ,44 
,11534,32 ,45 
,11535,31 ,46 
,11536,33 ,49 
,11537,33 ,48 
,11538,33 ,40 
,11539,33 ,52 
,11540,35 ,52 
,11541,35 ,49 
,11542,34 ,55 
,11543,29 ,42 
,11544,29 ,41 
,11545,30 ,39 
,11546,29 ,40 
,11547,30 ,50 
,11548,29 ,39 
,11549,30 ,37 
,11550,29 ,39 
,11551,30 ,45 
,11552,30 ,48 
,11553,30 ,39 
,11554,30 ,41 
,11555,31 ,45 
,11556,32 ,47 
,11557,31 ,39 
,11558,32 ,44 
,11559,32 ,45 
,11560,31 ,46 
,11561,33 ,49 
,11562,33 ,48 
,11563,33 ,40 
,11564,33 ,52 
,11565,35 ,52 
,11566,35 ,49 
,11567,34 ,55 
,11568,29 ,42 
,11569,29 ,41 
,11570,30 ,39 
,11571,29 ,40 
,11572,30 ,50 
,11573,29 ,39 
,11574,30 ,37 
,11575,29 ,39 
,11576,30 ,45 
,11577,30 ,48 
,11578,30 ,39 
,11579,30 ,41 
,11580,31 ,45 
,11581,32 ,47 
,11582,31 ,39 
,11583,32 ,44 
,11584,32 ,45 
,11585,31 ,46 
,11586,33 ,49 
,11587,33 ,48 
,11588,33 ,40 
,11589,33 ,52 
,11590,35 ,52 
,11591,35 ,49 
,11592,34 ,55 
,11593,29 ,37 
,11594,29 ,41 
,11595,29 ,38 
,11596,31 ,43 
,11597,31 ,38 
,11598,29 ,37 
,11599,29 ,41 
,11600,29 ,38 
,11601,31 ,43 
,11602,31 ,38 
,11603,29 ,49 
,11604,30 ,40 
,11605,29 ,36 
,11606,30 ,40 
,11607,30 ,46 
,11608,29 ,36 
,11609,29 ,37 
,11610,28 ,41 
,11611,28 ,40 
,11612,28 ,37 
,11613,29 ,36 
,11614,29 ,35 
,11615,29 ,38 
,11616,29 ,39 
,11617,28 ,36 
,11618,29 ,44 
,11619,30 ,41 
,11620,29 ,40 
,11621,29 ,42 
,11622,29 ,37 
,11623,29 ,44 
,11624,29 ,37 
,11625,29 ,44 
,11626,29 ,48 
,11627,29 ,37 
,11628,29 ,36 
,11629,30 ,48 
,11630,30 ,40 
,11631,29 ,40 
,11632,30 ,37 
,11633,34 ,55 
,11634,32 ,47 
,11635,32 ,41 
,11636,32 ,44 
,11637,33 ,48 
,11638,33 ,40 
,11639,33 ,52 
,11640,35 ,52 
,11641,35 ,49 
,11642,34 ,55 
,11643,29 ,37 
,11644,29 ,41 
,11645,29 ,38 
,11646,31 ,43 
,11647,31 ,38 
,11648,29 ,37 
,11649,29 ,41 
,11650,29 ,38 
,11651,31 ,43 
,11652,31 ,38 
,11653,29 ,49 
,11654,30 ,40 
,11655,29 ,36 
,11656,30 ,40 
,11657,30 ,46 
,11658,29 ,36 
,11659,29 ,37 
,11660,28 ,41 
,11661,28 ,40 
,11662,28 ,37 
,11663,29 ,36 
,11664,29 ,35 
,11665,29 ,38 
,11666,29 ,39 
,11667,28 ,36 
,11668,29 ,44 
,11669,30 ,41 
,11670,29 ,40 
,11671,29 ,42 
,11672,29 ,37 
,11673,29 ,44 
,11674,29 ,37 
,11675,29 ,44 
,11676,29 ,48 
,11677,29 ,37 
,11678,29 ,36 
,11679,30 ,48 
,11680,30 ,40 
,11681,29 ,40 
,11682,30 ,37 
,11683,34 ,55 
,11684,32 ,47 
,11685,32 ,41 
,11686,32 ,44 
,11687,33 ,48 
,11688,33 ,40 
,11689,33 ,52 
,11690,35 ,52 
,11691,35 ,49 
,11692,34 ,55 
,11693,29 ,37 
,11694,29 ,41 
,11695,29 ,38 
,11696,31 ,43 
,11697,31 ,38 
,11698,29 ,37 
,11699,29 ,41 
,11700,29 ,38 
,11701,31 ,43 
,11702,31 ,38 
,11703,29 ,49 
,11704,30 ,40 
,11705,29 ,36 
,11706,30 ,40 
,11707,30 ,46 
,11708,29 ,36 
,11709,29 ,37 
,11710,28 ,41 
,11711,28 ,40 
,11712,28 ,37 
,11713,29 ,36 
,11714,29 ,35 
,11715,29 ,38 
,11716,29 ,39 
,11717,28 ,36 
,11718,29 ,44 
,11719,30 ,41 
,11720,29 ,40 
,11721,29 ,42 
,11722,29 ,37 
,11723,29 ,44 
,11724,29 ,37 
,11725,29 ,44 
,11726,29 ,48 
,11727,29 ,37 
,11728,29 ,36 
,11729,30 ,48 
,11730,30 ,40 
,11731,29 ,40 
,11732,30 ,37 
,11733,34 ,55 
,11734,32 ,47 
,11735,32 ,41 
,11736,32 ,44 
,11737,33 ,48 
,11738,33 ,40 
,11739,33 ,52 
,11740,35 ,52 
,11741,35 ,49 
,11742,34 ,55 
,11743,29 ,37 
,11744,29 ,41 
,11745,29 ,38 
,11746,31 ,43 
,11747,31 ,38 
,11748,29 ,37 
,11749,29 ,41 
,11750,29 ,38 
,11751,31 ,43 
,11752,31 ,38 
,11753,29 ,49 
,11754,30 ,40 
,11755,29 ,36 
,11756,30 ,40 
,11757,30 ,46 
,11758,29 ,36 
,11759,29 ,37 
,11760,28 ,41 
,11761,28 ,40 
,11762,28 ,37 
,11763,29 ,36 
,11764,29 ,35 
,11765,29 ,38 
,11766,29 ,39 
,11767,28 ,36 
,11768,29 ,44 
,11769,30 ,41 
,11770,29 ,40 
,11771,29 ,42 
,11772,29 ,37 
,11773,29 ,44 
,11774,29 ,37 
,11775,29 ,44 
,11776,29 ,48 
,11777,29 ,37 
,11778,29 ,36 
,11779,30 ,48 
,11780,30 ,40 
,11781,29 ,40 
,11782,30 ,37 
,11783,34 ,55 
,11784,32 ,47 
,11785,32 ,41 
,11786,32 ,44 
,11787,33 ,48 
,11788,33 ,40 
,11789,33 ,52 
,11790,35 ,52 
,11791,35 ,49 
,11792,34 ,55 
,11793,29 ,37 
,11794,29 ,41 
,11795,29 ,38 
,11796,31 ,43 
,11797,31 ,38 
,11798,29 ,37 
,11799,29 ,41 
,11800,29 ,38 
,11801,31 ,43 
,11802,31 ,38 
,11803,29 ,49 
,11804,30 ,40 
,11805,29 ,36 
,11806,30 ,40 
,11807,30 ,46 
,11808,29 ,36 
,11809,29 ,37 
,11810,28 ,41 
,11811,28 ,40 
,11812,28 ,37 
,11813,29 ,36 
,11814,29 ,35 
,11815,29 ,38 
,11816,29 ,39 
,11817,28 ,36 
,11818,29 ,44 
,11819,30 ,41 
,11820,29 ,40 
,11821,29 ,42 
,11822,29 ,37 
,11823,29 ,44 
,11824,29 ,37 
,11825,29 ,44 
,11826,29 ,48 
,11827,29 ,37 
,11828,29 ,36 
,11829,30 ,48 
,11830,30 ,40 
,11831,29 ,40 
,11832,30 ,37 
,11833,34 ,55 
,11834,32 ,47 
,11835,32 ,41 
,11836,32 ,44 
,11837,33 ,48 
,11838,33 ,40 
,11839,33 ,52 
,11840,35 ,52 
,11841,35 ,49 
,11842,34 ,55 
,11843,29 ,37 
,11844,29 ,41 
,11845,29 ,38 
,11846,31 ,43 
,11847,31 ,38 
,11848,29 ,37 
,11849,29 ,41 
,11850,29 ,38 
,11851,31 ,43 
,11852,31 ,38 
,11853,29 ,49 
,11854,30 ,40 
,11855,29 ,36 
,11856,30 ,40 
,11857,30 ,46 
,11858,29 ,36 
,11859,29 ,37 
,11860,28 ,41 
,11861,28 ,40 
,11862,28 ,37 
,11863,29 ,36 
,11864,29 ,35 
,11865,29 ,38 
,11866,29 ,39 
,11867,28 ,36 
,11868,29 ,44 
,11869,30 ,41 
,11870,29 ,40 
,11871,29 ,42 
,11872,29 ,37 
,11873,29 ,44 
,11874,29 ,37 
,11875,29 ,44 
,11876,29 ,48 
,11877,29 ,37 
,11878,29 ,36 
,11879,30 ,48 
,11880,30 ,40 
,11881,29 ,40 
,11882,30 ,37 
,11883,34 ,55 
,11884,32 ,47 
,11885,32 ,41 
,11886,32 ,44 
,11887,33 ,48 
,11888,33 ,40 
,11889,33 ,52 
,11890,35 ,52 
,11891,35 ,49 
,11892,34 ,55 
,11893,29 ,37 
,11894,29 ,41 
,11895,29 ,38 
,11896,31 ,43 
,11897,31 ,38 
,11898,29 ,37 
,11899,29 ,41 
,11900,29 ,38 
,11901,31 ,43 
,11902,31 ,38 
,11903,29 ,49 
,11904,30 ,40 
,11905,29 ,36 
,11906,30 ,40 
,11907,30 ,46 
,11908,29 ,36 
,11909,29 ,37 
,11910,28 ,41 
,11911,28 ,40 
,11912,28 ,37 
,11913,29 ,36 
,11914,29 ,35 
,11915,29 ,38 
,11916,29 ,39 
,11917,28 ,36 
,11918,29 ,44 
,11919,30 ,41 
,11920,29 ,40 
,11921,29 ,42 
,11922,29 ,37 
,11923,29 ,44 
,11924,29 ,37 
,11925,29 ,44 
,11926,29 ,48 
,11927,29 ,37 
,11928,29 ,36 
,11929,30 ,48 
,11930,30 ,40 
,11931,29 ,40 
,11932,30 ,37 
,11933,34 ,55 
,11934,32 ,47 
,11935,32 ,41 
,11936,32 ,44 
,11937,33 ,48 
,11938,33 ,40 
,11939,33 ,52 
,11940,35 ,52 
,11941,35 ,49 
,11942,34 ,55 
,11943,29 ,37 
,11944,29 ,41 
,11945,29 ,38 
,11946,31 ,43 
,11947,31 ,38 
,11948,29 ,37 
,11949,29 ,41 
,11950,29 ,38 
,11951,31 ,43 
,11952,31 ,38 
,11953,29 ,49 
,11954,30 ,40 
,11955,29 ,36 
,11956,30 ,40 
,11957,30 ,46 
,11958,29 ,36 
,11959,29 ,37 
,11960,28 ,41 
,11961,28 ,40 
,11962,28 ,37 
,11963,29 ,36 
,11964,29 ,35 
,11965,29 ,38 
,11966,29 ,39 
,11967,28 ,36 
,11968,29 ,44 
,11969,30 ,41 
,11970,29 ,40 
,11971,29 ,42 
,11972,29 ,37 
,11973,29 ,44 
,11974,29 ,37 
,11975,29 ,44 
,11976,29 ,48 
,11977,29 ,37 
,11978,29 ,36 
,11979,30 ,48 
,11980,30 ,40 
,11981,29 ,40 
,11982,30 ,37 
,11983,34 ,55 
,11984,32 ,47 
,11985,32 ,41 
,11986,32 ,44 
,11987,33 ,48 
,11988,33 ,40 
,11989,33 ,52 
,11990,35 ,52 
,11991,35 ,49 
,11992,34 ,55 
,11993,29 ,37 
,11994,29 ,41 
,11995,29 ,38 
,11996,31 ,43 
,11997,31 ,38 
,11998,29 ,37 
,11999,29 ,41 
,12000,29 ,38 
,12001,31 ,43 
,12002,31 ,38 
,12003,29 ,49 
,12004,30 ,40 
,12005,29 ,36 
,12006,30 ,40 
,12007,30 ,46 
,12008,29 ,36 
,12009,29 ,37 
,12010,28 ,41 
,12011,28 ,40 
,12012,28 ,37 
,12013,29 ,36 
,12014,29 ,35 
,12015,29 ,38 
,12016,29 ,39 
,12017,28 ,36 
,12018,29 ,44 
,12019,30 ,41 
,12020,29 ,40 
,12021,29 ,42 
,12022,29 ,37 
,12023,29 ,44 
,12024,29 ,37 
,12025,29 ,44 
,12026,29 ,48 
,12027,29 ,37 
,12028,29 ,36 
,12029,30 ,48 
,12030,30 ,40 
,12031,29 ,40 
,12032,30 ,37 
,12033,34 ,55 
,12034,32 ,47 
,12035,32 ,41 
,12036,32 ,44 
,12037,33 ,48 
,12038,33 ,40 
,12039,33 ,52 
,12040,35 ,52 
,12041,35 ,49 
,12042,34 ,55 
,12043,29 ,37 
,12044,29 ,41 
,12045,29 ,38 
,12046,31 ,43 
,12047,31 ,38 
,12048,29 ,37 
,12049,29 ,41 
,12050,29 ,38 
,12051,31 ,43 
,12052,31 ,38 
,12053,29 ,49 
,12054,30 ,40 
,12055,29 ,36 
,12056,30 ,40 
,12057,30 ,46 
,12058,29 ,36 
,12059,29 ,37 
,12060,28 ,41 
,12061,28 ,40 
,12062,28 ,37 
,12063,29 ,36 
,12064,29 ,35 
,12065,29 ,38 
,12066,29 ,39 
,12067,28 ,36 
,12068,29 ,44 
,12069,30 ,41 
,12070,29 ,40 
,12071,29 ,42 
,12072,29 ,37 
,12073,29 ,44 
,12074,29 ,37 
,12075,29 ,44 
,12076,29 ,48 
,12077,29 ,37 
,12078,29 ,36 
,12079,30 ,48 
,12080,30 ,40 
,12081,29 ,40 
,12082,30 ,37 
,12083,34 ,55 
,12084,32 ,47 
,12085,32 ,41 
,12086,32 ,44 
,12087,33 ,48 
,12088,33 ,40 
,12089,33 ,52 
,12090,35 ,52 
,12091,35 ,49 
,12092,34 ,55 
,12093,29 ,42 
,12094,29 ,41 
,12095,30 ,39 
,12096,29 ,40 
,12097,30 ,50 
,12098,29 ,39 
,12099,30 ,37 
,12100,29 ,39 
,12101,30 ,45 
,12102,30 ,48 
,12103,30 ,39 
,12104,30 ,41 
,12105,31 ,45 
,12106,32 ,47 
,12107,31 ,39 
,12108,32 ,44 
,12109,32 ,45 
,12110,31 ,46 
,12111,33 ,49 
,12112,33 ,48 
,12113,33 ,40 
,12114,33 ,52 
,12115,35 ,52 
,12116,35 ,49 
,12117,34 ,55 
,12118,29 ,42 
,12119,29 ,41 
,12120,30 ,39 
,12121,29 ,40 
,12122,30 ,50 
,12123,29 ,39 
,12124,30 ,37 
,12125,29 ,39 
,12126,30 ,45 
,12127,30 ,48 
,12128,30 ,39 
,12129,30 ,41 
,12130,31 ,45 
,12131,32 ,47 
,12132,31 ,39 
,12133,32 ,44 
,12134,32 ,45 
,12135,31 ,46 
,12136,33 ,49 
,12137,33 ,48 
,12138,33 ,40 
,12139,33 ,52 
,12140,35 ,52 
,12141,35 ,49 
,12142,34 ,55 
,12143,29 ,42 
,12144,29 ,41 
,12145,30 ,39 
,12146,29 ,40 
,12147,30 ,50 
,12148,29 ,39 
,12149,30 ,37 
,12150,29 ,39 
,12151,30 ,45 
,12152,30 ,48 
,12153,30 ,39 
,12154,30 ,41 
,12155,31 ,45 
,12156,32 ,47 
,12157,31 ,39 
,12158,32 ,44 
,12159,32 ,45 
,12160,31 ,46 
,12161,33 ,49 
,12162,33 ,48 
,12163,33 ,40 
,12164,33 ,52 
,12165,35 ,52 
,12166,35 ,49 
,12167,34 ,55 
,12168,29 ,42 
,12169,29 ,41 
,12170,30 ,39 
,12171,29 ,40 
,12172,30 ,50 
,12173,29 ,39 
,12174,30 ,37 
,12175,29 ,39 
,12176,30 ,45 
,12177,30 ,48 
,12178,30 ,39 
,12179,30 ,41 
,12180,31 ,45 
,12181,32 ,47 
,12182,31 ,39 
,12183,32 ,44 
,12184,32 ,45 
,12185,31 ,46 
,12186,33 ,49 
,12187,33 ,48 
,12188,33 ,40 
,12189,33 ,52 
,12190,35 ,52 
,12191,35 ,49 
,12192,34 ,55 
,12193,29 ,42 
,12194,29 ,41 
,12195,30 ,39 
,12196,29 ,40 
,12197,30 ,50 
,12198,29 ,39 
,12199,30 ,37 
,12200,29 ,39 
,12201,30 ,45 
,12202,30 ,48 
,12203,30 ,39 
,12204,30 ,41 
,12205,31 ,45 
,12206,32 ,47 
,12207,31 ,39 
,12208,32 ,44 
,12209,32 ,45 
,12210,31 ,46 
,12211,33 ,49 
,12212,33 ,48 
,12213,33 ,40 
,12214,33 ,52 
,12215,35 ,52 
,12216,35 ,49 
,12217,34 ,55 
,12218,29 ,42 
,12219,29 ,41 
,12220,30 ,39 
,12221,29 ,40 
,12222,30 ,50 
,12223,29 ,39 
,12224,30 ,37 
,12225,29 ,39 
,12226,30 ,45 
,12227,30 ,48 
,12228,30 ,39 
,12229,30 ,41 
,12230,31 ,45 
,12231,32 ,47 
,12232,31 ,39 
,12233,32 ,44 
,12234,32 ,45 
,12235,31 ,46 
,12236,33 ,49 
,12237,33 ,48 
,12238,33 ,40 
,12239,33 ,52 
,12240,35 ,52 
,12241,35 ,49 
,12242,34 ,55 
,12243,29 ,37 
,12244,29 ,41 
,12245,29 ,38 
,12246,31 ,43 
,12247,31 ,38 
,12248,29 ,37 
,12249,29 ,41 
,12250,29 ,38 
,12251,31 ,43 
,12252,31 ,38 
,12253,29 ,49 
,12254,30 ,40 
,12255,29 ,36 
,12256,30 ,40 
,12257,30 ,46 
,12258,29 ,36 
,12259,29 ,37 
,12260,28 ,41 
,12261,28 ,40 
,12262,28 ,37 
,12263,29 ,36 
,12264,29 ,35 
,12265,29 ,38 
,12266,29 ,39 
,12267,28 ,36 
,12268,29 ,44 
,12269,30 ,41 
,12270,29 ,40 
,12271,29 ,42 
,12272,29 ,37 
,12273,29 ,44 
,12274,29 ,37 
,12275,29 ,44 
,12276,29 ,48 
,12277,29 ,37 
,12278,29 ,36 
,12279,30 ,48 
,12280,30 ,40 
,12281,29 ,40 
,12282,30 ,37 
,12283,34 ,55 
,12284,32 ,47 
,12285,32 ,41 
,12286,32 ,44 
,12287,33 ,48 
,12288,33 ,40 
,12289,33 ,52 
,12290,35 ,52 
,12291,35 ,49 
,12292,34 ,55 
,12293,29 ,37 
,12294,29 ,41 
,12295,29 ,38 
,12296,31 ,43 
,12297,31 ,38 
,12298,29 ,37 
,12299,29 ,41 
,12300,29 ,38 
,12301,31 ,43 
,12302,31 ,38 
,12303,29 ,49 
,12304,30 ,40 
,12305,29 ,36 
,12306,30 ,40 
,12307,30 ,46 
,12308,29 ,36 
,12309,29 ,37 
,12310,28 ,41 
,12311,28 ,40 
,12312,28 ,37 
,12313,29 ,36 
,12314,29 ,35 
,12315,29 ,38 
,12316,29 ,39 
,12317,28 ,36 
,12318,29 ,44 
,12319,30 ,41 
,12320,29 ,40 
,12321,29 ,42 
,12322,29 ,37 
,12323,29 ,44 
,12324,29 ,37 
,12325,29 ,44 
,12326,29 ,48 
,12327,29 ,37 
,12328,29 ,36 
,12329,30 ,48 
,12330,30 ,40 
,12331,29 ,40 
,12332,30 ,37 
,12333,34 ,55 
,12334,32 ,47 
,12335,32 ,41 
,12336,32 ,44 
,12337,33 ,48 
,12338,33 ,40 
,12339,33 ,52 
,12340,35 ,52 
,12341,35 ,49 
,12342,34 ,55 
,12343,29 ,37 
,12344,29 ,41 
,12345,29 ,38 
,12346,31 ,43 
,12347,31 ,38 
,12348,29 ,37 
,12349,29 ,41 
,12350,29 ,38 
,12351,31 ,43 
,12352,31 ,38 
,12353,29 ,49 
,12354,30 ,40 
,12355,29 ,36 
,12356,30 ,40 
,12357,30 ,46 
,12358,29 ,36 
,12359,29 ,37 
,12360,28 ,41 
,12361,28 ,40 
,12362,28 ,37 
,12363,29 ,36 
,12364,29 ,35 
,12365,29 ,38 
,12366,29 ,39 
,12367,28 ,36 
,12368,29 ,44 
,12369,30 ,41 
,12370,29 ,40 
,12371,29 ,42 
,12372,29 ,37 
,12373,29 ,44 
,12374,29 ,37 
,12375,29 ,44 
,12376,29 ,48 
,12377,29 ,37 
,12378,29 ,36 
,12379,30 ,48 
,12380,30 ,40 
,12381,29 ,40 
,12382,30 ,37 
,12383,34 ,55 
,12384,32 ,47 
,12385,32 ,41 
,12386,32 ,44 
,12387,33 ,48 
,12388,33 ,40 
,12389,33 ,52 
,12390,35 ,52 
,12391,35 ,49 
,12392,34 ,55 
,12393,29 ,37 
,12394,29 ,41 
,12395,29 ,38 
,12396,31 ,43 
,12397,31 ,38 
,12398,29 ,37 
,12399,29 ,41 
,12400,29 ,38 
,12401,31 ,43 
,12402,31 ,38 
,12403,29 ,49 
,12404,30 ,40 
,12405,29 ,36 
,12406,30 ,40 
,12407,30 ,46 
,12408,29 ,36 
,12409,29 ,37 
,12410,28 ,41 
,12411,28 ,40 
,12412,28 ,37 
,12413,29 ,36 
,12414,29 ,35 
,12415,29 ,38 
,12416,29 ,39 
,12417,28 ,36 
,12418,29 ,44 
,12419,30 ,41 
,12420,29 ,40 
,12421,29 ,42 
,12422,29 ,37 
,12423,29 ,44 
,12424,29 ,37 
,12425,29 ,44 
,12426,29 ,48 
,12427,29 ,37 
,12428,29 ,36 
,12429,30 ,48 
,12430,30 ,40 
,12431,29 ,40 
,12432,30 ,37 
,12433,34 ,55 
,12434,32 ,47 
,12435,32 ,41 
,12436,32 ,44 
,12437,33 ,48 
